Department,Salary,ActiveProjects,AvgMonthlyHours,YearsAtCompany,WorkAccidents,ReceivedPromotion,LastEvaluation,SatisfactionScore,Attrition
sales,low,4,253,3,False,False,0.96,0.98,False
sales,low,4,239,3,False,False,0.57,0.52,False
sales,low,5,279,4,False,False,0.77,0.56,False
sales,low,6,114,3,False,False,0.41,0.14,False
sales,low,6,105,5,False,False,0.38,0.29,False
accounting,low,4,193,3,True,False,0.81,0.76,False
accounting,low,3,152,3,True,False,0.58,0.39,False
accounting,high,4,228,2,False,False,0.72,0.96,False
hr,low,3,242,4,False,False,0.93,0.84,False
hr,low,4,197,3,False,False,0.62,0.81,False
hr,low,5,222,4,False,False,0.51,0.51,False
hr,low,3,222,3,False,False,0.75,0.87,False
engineering,high,5,233,4,False,False,0.77,0.94,False
engineering,low,4,264,3,False,False,0.97,0.69,False
engineering,low,3,132,3,True,False,0.53,0.44,False
engineering,low,5,182,3,False,False,0.55,0.85,False
engineering,high,6,264,3,False,False,0.86,0.18,False
engineering,low,6,253,2,False,False,0.74,0.91,False
engineering,medium,3,193,3,False,False,0.83,0.81,False
engineering,high,5,143,2,True,False,0.59,0.82,False
engineering,medium,3,180,2,False,False,0.79,0.48,False
engineering,high,3,220,3,True,False,0.84,0.92,False
engineering,medium,5,150,4,False,False,0.88,0.94,False
support,medium,3,182,3,False,False,0.56,1.0,False
support,medium,3,257,3,False,False,0.91,0.96,False
support,medium,3,269,4,True,False,0.74,0.24,False
support,medium,5,243,3,False,False,0.89,0.62,False
support,medium,4,257,3,False,False,0.76,0.55,False
support,medium,5,233,2,False,False,0.52,0.82,False
support,medium,4,267,4,False,False,0.56,0.62,False
support,high,4,160,2,True,False,0.69,0.61,False
support,low,3,143,4,True,False,0.52,0.72,False
support,medium,4,143,2,True,False,0.76,0.45,False
support,medium,3,162,4,False,False,0.93,0.51,False
engineering,medium,3,181,5,False,False,0.53,0.42,False
engineering,medium,3,286,3,False,False,0.64,0.69,False
engineering,medium,2,111,3,False,False,0.66,0.61,False
management,medium,5,177,4,False,False,0.98,0.5,False
IT,medium,4,279,5,True,False,0.68,0.25,False
IT,medium,4,135,3,False,False,0.89,0.88,False
IT,medium,3,160,2,False,False,0.66,0.81,False
IT,high,3,178,4,False,False,0.77,0.75,False
IT,low,3,147,3,False,False,0.8,0.77,False
product_management,low,3,204,2,False,False,0.72,0.55,False
product_management,low,5,151,2,False,False,0.73,0.7,False
product_management,high,3,209,2,False,False,0.78,0.96,False
product_management,low,6,225,4,False,False,0.73,0.18,False
IT,low,6,142,3,False,False,0.62,0.22,False
r&d,low,3,158,2,False,False,0.49,0.95,False
r&d,high,2,139,4,False,False,0.71,0.37,False
r&d,low,3,263,2,False,False,0.45,0.84,False
r&d,low,3,160,3,False,False,0.68,0.8,False
r&d,low,2,173,2,False,False,0.55,0.57,False
marketing,low,3,169,2,False,False,0.63,0.98,False
sales,low,3,161,3,False,False,0.62,0.95,False
accounting,low,4,172,3,True,False,0.65,0.8,False
support,low,3,257,3,False,False,0.7,0.52,False
engineering,medium,2,139,3,False,False,0.62,0.31,False
management,medium,5,245,2,False,False,0.59,0.71,False
marketing,medium,3,260,3,False,False,0.85,0.71,False
marketing,medium,5,229,4,False,False,0.96,0.5,False
marketing,medium,2,129,5,False,False,0.9,0.95,False
sales,medium,3,184,4,False,False,0.77,0.95,False
sales,medium,4,204,3,False,False,0.85,0.65,False
sales,medium,3,152,2,True,False,0.72,0.94,False
sales,medium,4,142,3,False,False,0.85,0.72,False
sales,medium,4,136,2,False,False,0.79,0.94,False
sales,medium,4,216,4,False,False,0.94,0.79,False
sales,medium,3,201,3,False,False,0.58,0.6,False
sales,high,4,163,3,False,False,0.76,0.62,False
sales,low,4,224,5,False,False,0.74,0.94,False
sales,medium,4,209,3,False,False,0.5,0.24,False
sales,medium,5,257,4,True,False,0.71,0.17,False
sales,medium,4,234,4,False,False,0.83,0.66,False
sales,medium,3,221,2,False,False,0.56,0.65,False
sales,low,2,186,2,False,False,0.62,0.51,False
sales,low,4,199,3,False,False,0.75,0.41,False
sales,low,3,235,3,False,False,0.99,0.98,False
sales,low,5,211,2,False,False,0.55,0.96,False
sales,low,4,136,4,False,False,0.97,0.55,False
sales,low,4,155,3,False,False,0.71,0.99,False
accounting,low,4,269,3,False,False,0.98,0.51,False
accounting,low,3,285,3,False,False,0.9,0.74,False
accounting,low,5,241,3,False,False,0.87,0.81,False
hr,low,3,180,4,False,False,0.87,0.51,False
hr,low,5,224,2,True,False,0.55,0.53,False
hr,low,6,107,2,True,False,0.48,0.67,False
hr,low,2,167,2,False,False,0.64,0.68,False
engineering,low,3,137,3,False,False,0.63,0.69,False
engineering,low,4,239,3,False,False,0.65,0.71,False
engineering,low,3,239,3,False,False,0.56,0.64,False
engineering,low,3,148,2,True,False,0.58,0.62,False
engineering,low,4,231,3,True,False,0.5,0.81,False
engineering,low,4,179,2,False,False,0.54,0.84,False
engineering,low,3,181,2,False,False,0.67,1.0,False
engineering,low,5,184,4,True,False,0.73,0.72,False
engineering,medium,3,207,2,False,False,0.67,0.57,False
engineering,medium,4,152,4,False,False,0.99,0.73,False
engineering,medium,4,133,4,False,False,0.59,0.91,False
support,medium,4,178,3,False,False,0.85,0.98,False
support,medium,4,173,3,False,False,0.95,0.58,False
support,medium,2,113,5,True,False,0.52,0.73,False
support,medium,3,236,2,False,False,0.95,0.96,False
support,medium,3,188,5,False,False,0.98,0.57,False
support,medium,3,269,2,False,False,0.73,0.77,False
support,medium,2,203,3,False,False,0.85,0.3,False
support,medium,3,214,3,False,False,0.75,0.85,False
support,medium,2,185,6,False,False,0.83,0.49,False
support,high,4,265,6,False,False,0.43,0.77,False
support,low,4,184,4,False,False,0.99,1.0,False
engineering,medium,3,157,3,False,False,0.74,0.85,False
engineering,medium,3,258,3,False,False,0.75,0.87,False
engineering,medium,3,222,6,True,False,0.79,0.9,False
management,medium,5,248,4,False,False,0.8,0.71,False
IT,low,5,162,4,False,False,0.56,0.59,False
IT,low,3,250,3,True,False,0.74,0.85,False
IT,low,4,231,3,False,False,0.82,0.72,False
IT,low,3,165,3,False,False,0.65,0.73,False
IT,low,3,272,2,False,False,0.54,0.9,False
product_management,low,4,177,2,False,False,0.65,0.59,False
product_management,low,3,133,3,False,False,0.9,0.52,False
product_management,low,4,159,3,False,False,0.49,0.85,False
product_management,low,3,130,3,False,False,0.4,0.35,False
IT,low,3,185,4,False,False,0.68,0.7,False
r&d,low,3,182,3,False,False,0.86,0.58,False
r&d,low,2,238,4,False,False,0.5,0.89,False
r&d,low,3,211,3,False,False,0.63,0.54,False
r&d,low,4,209,3,False,False,0.89,0.55,False
r&d,low,5,190,3,False,False,0.62,0.77,False
marketing,low,4,272,4,True,False,0.61,0.55,False
sales,low,3,202,3,False,False,0.77,0.6,False
accounting,low,4,185,3,False,False,0.9,0.75,False
support,low,3,176,3,False,False,0.88,0.57,False
engineering,low,4,239,3,False,False,0.94,0.69,False
management,low,4,238,3,True,False,0.98,0.87,False
marketing,medium,5,269,6,True,False,0.36,0.69,False
marketing,medium,3,232,5,False,False,0.92,0.58,False
marketing,medium,2,148,6,True,False,0.64,0.87,False
sales,medium,3,149,2,False,False,0.77,0.71,False
sales,medium,4,203,2,False,False,0.78,0.74,False
sales,medium,5,235,3,False,False,0.53,0.75,False
sales,medium,2,269,2,True,False,0.54,0.5,False
sales,medium,4,260,2,False,False,0.86,0.59,False
sales,medium,3,216,3,False,False,0.84,0.81,False
sales,medium,3,136,2,True,False,0.55,0.34,False
sales,medium,5,158,3,False,False,0.87,0.53,False
sales,medium,4,180,4,False,False,0.85,0.94,False
sales,high,5,133,2,False,False,0.77,0.76,False
sales,low,5,199,4,False,False,0.58,0.2,False
sales,medium,3,169,2,True,False,0.67,0.97,False
sales,medium,3,195,2,False,False,0.72,0.96,False
sales,medium,5,205,3,False,False,0.5,0.81,False
sales,medium,4,156,4,True,False,0.48,0.2,False
sales,low,3,125,2,True,False,0.71,0.53,False
sales,low,3,171,4,False,False,0.76,0.75,False
sales,low,4,199,3,False,False,0.91,0.55,False
sales,low,5,187,2,False,False,0.65,0.58,False
accounting,low,4,218,4,False,False,0.64,0.99,False
accounting,low,4,268,3,False,False,0.86,0.96,False
accounting,low,3,257,2,False,False,0.92,0.82,False
hr,low,4,224,5,True,False,0.77,0.88,False
hr,low,4,221,4,False,False,0.97,0.78,False
hr,low,6,101,5,False,False,0.47,0.46,False
hr,low,3,224,2,False,False,0.59,0.88,False
engineering,low,3,223,4,True,False,0.55,0.91,False
engineering,low,4,271,4,False,False,0.68,0.6,False
engineering,low,3,210,2,False,False,0.51,0.82,False
engineering,low,4,241,3,False,False,0.56,0.67,False
engineering,low,3,209,3,False,False,0.61,0.55,False
engineering,low,5,186,4,False,False,0.62,0.73,False
engineering,low,4,273,2,False,False,0.68,0.59,False
engineering,low,6,172,2,True,False,0.65,0.4,False
engineering,low,3,209,2,False,False,0.99,0.56,False
engineering,low,4,175,2,True,False,0.57,0.87,False
engineering,medium,5,239,3,False,False,0.53,0.5,False
support,medium,4,231,4,False,False,0.79,0.98,False
support,medium,4,131,3,False,False,0.96,0.71,False
support,medium,4,217,3,False,False,0.89,0.72,False
support,medium,4,242,2,False,False,0.83,0.5,False
support,medium,3,224,2,False,False,0.56,0.89,False
support,medium,3,208,3,True,False,0.68,0.56,False
support,medium,4,167,5,False,False,0.55,0.32,False
support,medium,5,269,2,False,False,0.88,0.96,False
support,medium,4,156,2,False,False,0.92,0.67,False
support,medium,3,238,6,False,False,0.7,0.26,False
support,medium,5,193,4,False,False,0.9,0.51,False
engineering,high,4,196,5,False,False,0.78,0.16,False
engineering,low,5,233,2,False,False,0.71,0.77,False
engineering,medium,2,152,5,False,False,0.52,0.67,False
management,medium,4,252,2,False,False,0.77,0.36,False
IT,medium,3,262,5,True,False,0.82,0.69,False
IT,medium,3,261,4,False,False,0.76,0.72,False
IT,low,4,144,2,False,False,0.81,0.72,False
IT,low,4,234,3,False,False,0.95,0.88,False
IT,low,2,234,2,False,False,0.55,0.91,False
product_management,low,4,170,2,True,False,0.6,0.96,False
product_management,low,3,238,4,False,False,0.8,0.49,False
product_management,low,5,242,3,False,False,0.97,0.59,False
product_management,low,4,209,3,False,False,0.87,0.8,False
IT,low,4,206,3,False,False,0.67,0.91,False
r&d,low,4,240,5,False,False,0.79,0.18,False
r&d,low,5,215,2,False,False,0.58,0.94,False
r&d,low,3,147,4,False,False,0.61,0.44,False
r&d,low,2,265,2,False,False,0.59,0.96,False
r&d,low,4,162,3,False,False,0.97,0.55,False
marketing,low,4,239,3,False,False,0.54,0.99,False
sales,low,3,224,2,False,False,0.88,0.75,False
accounting,low,4,256,3,False,False,0.78,0.66,False
support,low,3,263,3,False,False,0.57,0.96,False
engineering,low,6,272,4,False,False,0.86,0.6,False
management,medium,4,159,4,False,False,0.78,0.64,False
marketing,medium,4,219,2,False,False,0.8,0.85,False
marketing,medium,3,210,6,False,False,0.53,0.3,False
marketing,medium,4,237,3,True,False,0.95,0.74,False
sales,medium,5,226,3,False,False,0.8,0.14,False
sales,medium,3,212,3,False,False,0.76,0.93,False
sales,medium,3,250,5,False,False,0.48,0.75,False
sales,medium,4,171,3,False,False,0.63,0.58,False
sales,medium,3,149,4,False,False,0.6,0.59,False
sales,medium,5,228,6,False,False,0.9,0.2,False
sales,medium,3,215,2,False,False,0.84,1.0,False
sales,medium,3,272,3,False,False,0.51,0.51,False
sales,high,4,192,6,False,False,0.72,0.16,False
sales,low,5,226,4,False,False,0.56,0.77,False
sales,medium,2,149,3,False,False,0.47,0.61,False
sales,medium,3,244,2,False,False,0.51,0.73,False
sales,medium,4,193,3,False,False,0.85,0.52,False
sales,medium,4,247,3,False,False,0.72,0.13,False
sales,low,3,181,3,False,False,0.62,0.73,False
sales,low,2,137,3,True,False,0.68,0.39,False
sales,low,3,211,4,False,False,0.8,0.92,False
sales,low,5,137,4,False,False,0.78,0.34,False
sales,low,4,229,2,True,False,0.51,0.94,False
accounting,low,4,168,3,False,False,0.65,0.82,False
accounting,low,4,180,3,True,False,0.69,0.26,False
accounting,low,4,177,2,False,False,0.53,0.78,False
hr,low,4,191,2,False,False,0.95,0.61,False
hr,low,3,191,2,True,False,0.53,0.5,False
hr,low,4,125,3,False,False,0.96,0.52,False
hr,low,4,152,3,False,False,0.79,0.89,False
engineering,low,4,174,2,False,False,0.52,0.85,False
engineering,low,4,135,3,False,False,0.86,0.62,False
engineering,low,2,117,3,False,False,0.67,0.38,False
engineering,low,2,180,5,True,False,0.49,0.55,False
engineering,low,4,146,3,False,False,0.84,0.83,False
engineering,low,3,249,3,False,False,0.65,0.62,False
engineering,low,3,136,3,True,False,0.54,0.6,False
engineering,low,4,198,3,True,False,0.5,0.62,False
engineering,low,5,201,3,False,False,0.88,0.23,False
engineering,medium,6,132,4,True,False,0.74,0.13,False
engineering,medium,4,142,4,False,False,0.63,0.96,False
support,medium,5,256,3,True,False,0.74,0.5,False
support,medium,3,135,2,False,False,0.72,0.66,False
support,medium,4,209,2,False,False,0.72,0.61,False
support,medium,5,287,5,False,False,0.48,0.45,False
support,medium,4,222,3,True,False,0.95,0.5,False
support,medium,3,227,2,False,False,0.82,0.75,False
support,medium,4,162,2,False,False,0.5,0.88,False
support,medium,5,206,2,False,False,0.79,0.49,False
support,medium,5,273,6,False,False,0.87,0.82,False
support,medium,4,135,3,False,False,0.65,0.92,False
support,high,5,99,2,True,False,0.85,0.4,False
engineering,low,4,166,4,False,False,0.61,0.36,False
engineering,medium,5,187,3,True,False,0.99,0.8,False
engineering,medium,4,134,3,False,False,0.65,0.68,False
management,medium,4,137,3,True,False,0.45,0.54,False
IT,medium,3,175,2,False,False,0.69,0.73,False
IT,low,5,188,2,False,False,0.49,0.64,False
IT,low,5,161,4,False,False,0.39,0.12,False
IT,low,4,145,6,False,False,0.7,0.6,False
IT,low,4,111,6,False,False,0.62,0.36,False
product_management,low,3,176,2,False,False,0.76,0.63,False
product_management,low,2,192,3,False,False,0.94,0.67,False
product_management,low,3,179,2,True,False,0.9,0.83,False
product_management,low,4,224,3,False,False,0.9,0.48,False
IT,low,4,241,5,False,False,0.56,0.89,False
r&d,low,3,201,3,False,False,0.96,0.71,False
r&d,low,4,138,2,False,False,0.59,0.31,False
r&d,low,5,168,2,False,False,0.84,0.89,False
r&d,low,2,120,3,False,False,0.51,0.38,False
r&d,low,3,179,3,False,False,0.92,0.88,False
marketing,low,3,250,3,False,False,0.85,0.64,False
sales,low,4,237,3,True,False,0.74,0.65,False
accounting,low,4,192,3,False,False,0.81,0.65,False
support,low,4,258,3,False,False,0.97,0.54,False
engineering,low,4,257,4,False,False,0.76,0.69,False
management,low,2,271,3,False,False,0.78,0.77,False
marketing,low,3,184,2,False,False,0.66,0.28,False
marketing,medium,6,214,6,False,False,0.4,0.33,False
marketing,medium,4,198,3,False,False,0.68,0.83,False
sales,medium,3,274,2,False,False,0.73,0.89,False
sales,medium,5,279,2,False,False,0.6,0.76,False
sales,medium,5,272,2,False,False,0.64,0.83,False
sales,medium,4,152,3,False,False,0.85,0.57,False
sales,medium,2,287,4,False,False,0.89,0.61,False
sales,medium,2,239,6,True,False,0.89,0.96,False
sales,medium,4,274,6,False,False,0.5,0.17,False
sales,medium,4,121,2,False,False,0.6,0.61,False
sales,medium,5,199,2,False,False,0.74,0.73,False
sales,medium,3,175,3,False,False,0.39,0.3,False
sales,high,2,115,3,False,False,0.67,0.42,False
sales,low,3,194,4,True,False,0.75,0.65,False
sales,medium,2,119,3,False,False,0.45,0.17,False
sales,medium,5,162,4,True,False,0.82,0.12,False
sales,medium,5,264,2,False,False,0.78,0.7,False
sales,medium,3,179,2,False,False,0.88,0.87,False
sales,low,5,213,3,False,False,0.44,0.43,False
sales,low,3,269,2,False,False,0.65,0.84,False
sales,low,3,160,3,False,False,0.55,0.94,False
accounting,low,4,133,2,False,False,0.76,0.89,False
accounting,low,5,201,3,False,False,0.75,0.69,False
accounting,low,4,160,5,False,False,0.99,0.18,False
hr,low,3,274,3,False,False,0.69,0.98,False
hr,low,5,245,4,False,False,0.88,0.3,False
hr,medium,3,237,3,False,False,0.53,0.51,False
hr,medium,3,279,6,False,False,0.9,0.76,False
engineering,medium,4,207,3,False,False,0.96,0.67,False
engineering,medium,4,218,6,False,False,0.84,0.12,False
engineering,medium,5,240,2,False,False,0.41,0.42,False
engineering,medium,3,153,3,False,False,0.76,0.69,False
engineering,medium,3,144,2,False,False,0.96,0.63,False
engineering,medium,2,159,3,True,False,0.62,0.66,False
engineering,medium,3,237,2,False,False,0.5,0.5,False
engineering,medium,5,148,2,True,False,0.82,0.67,False
engineering,medium,4,205,3,False,False,0.62,0.59,False
engineering,medium,2,264,3,True,False,0.78,0.75,False
engineering,medium,5,189,2,False,False,0.89,0.88,False
support,medium,3,243,3,False,False,0.75,0.99,False
support,medium,2,199,2,False,False,0.42,0.44,False
support,medium,4,205,2,False,False,0.78,0.65,False
support,medium,3,184,4,False,False,0.63,0.88,False
support,medium,2,274,4,False,False,0.79,0.58,False
support,medium,4,181,3,False,False,0.9,0.99,False
support,medium,3,205,2,False,False,0.71,0.76,False
support,medium,5,172,5,False,False,0.98,0.14,False
support,medium,3,164,2,False,False,0.86,0.57,False
support,medium,3,138,2,True,False,0.82,0.52,False
support,medium,5,262,3,False,False,0.55,0.71,False
engineering,medium,5,264,3,False,False,0.75,0.27,False
engineering,high,3,225,2,False,False,0.52,0.49,False
engineering,high,3,199,2,False,False,0.5,0.59,False
management,high,6,210,5,False,False,0.65,0.24,False
IT,high,6,226,4,False,False,0.87,0.18,False
IT,high,5,134,3,False,False,0.62,0.73,False
IT,high,6,111,6,False,False,0.63,0.78,False
IT,high,5,142,2,True,False,0.73,0.94,False
IT,high,3,213,3,False,False,0.53,0.86,False
product_management,high,4,139,2,False,False,0.88,0.97,False
product_management,high,3,145,3,False,False,0.54,0.49,False
product_management,high,4,149,6,False,False,0.48,0.82,False
product_management,high,4,147,2,True,False,0.64,0.86,False
IT,low,3,193,3,True,False,0.39,0.3,False
r&d,low,4,270,2,False,False,0.38,0.7,False
r&d,low,5,266,3,False,False,0.78,0.8,False
r&d,low,2,278,4,False,False,0.63,0.36,False
r&d,low,3,165,2,False,False,0.61,0.4,False
r&d,low,4,175,2,False,False,0.58,0.8,False
marketing,low,4,140,4,False,False,0.73,0.98,False
sales,low,3,149,3,False,False,0.67,0.92,False
accounting,low,3,205,4,False,False,1.0,0.68,False
support,low,3,253,3,False,False,0.59,1.0,False
engineering,low,3,222,4,False,False,0.54,0.8,False
management,low,4,216,4,False,False,0.69,0.85,False
marketing,low,3,139,2,False,False,0.6,0.69,False
marketing,low,4,252,2,False,False,0.52,0.57,False
marketing,low,2,173,2,False,False,0.72,0.33,False
sales,medium,6,178,3,True,False,0.48,0.19,False
sales,medium,3,160,2,False,False,0.63,0.5,False
sales,medium,3,261,4,False,False,0.88,0.52,False
sales,medium,6,188,3,False,False,0.52,0.13,False
sales,medium,4,219,5,False,False,0.73,0.18,False
